,name,date,votes,all_votes,winner,win_difference
5276,"ink-eyes, servant of oni (magic: the gathering character)",2019-11-03 22:48:42.405331100+00:00,0,3,False,0
7579,nibblitouille - nibbly controlling sythe with his hair. maybe trying to remove his pants.,2020-07-13 02:08:37.428424217+00:00,0,16,False,0
7415,nibbly against the glass,2020-06-22 00:57:07.820330030+00:00,0,15,False,0
4030,"tribal themes, like dances art or anything keidran",2019-02-04 01:17:02.954275290+00:00,0,38,False,0
1139,a sand cat (real cat kind),2017-10-08 23:35:18.120786584+00:00,0,21,False,0
8178,golden tiger and maltese tiger keidran. ,2020-09-13 23:10:45.135656062+00:00,0,14,False,0
1350,any member of the cast as an old school final fantasy red mage in a fighting stance.,2017-11-06 00:53:52.889014155+00:00,0,25,False,0
1470,mrs. nibbly trying to solve a rubik's cube.,2017-11-27 05:20:16.391188458+00:00,0,0,False,0
1474,a snowy owl dropping santa hats on group a. ,2017-11-27 05:20:16.391188458+00:00,0,0,False,0
7476,guys wakeup with terrible hangover after party.,2020-07-05 22:51:21.383213788+00:00,0,12,False,0
7140,"squirrel maren gives in to pressure and cuddles sythe, who gets equally flustered and excited.",2020-06-07 20:13:15.803091313+00:00,0,19,False,0
7109,trepid explorers are terrified when a native keidran tribe introduces them to cliff diving,2020-05-24 23:54:31.932292857+00:00,0,15,False,0
6900,"""grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it	""",2020-05-11 00:23:39.234491162+00:00,0,13,False,0
7471,fourth of july celebration,2020-07-05 22:51:21.383213788+00:00,0,11,False,0
7149,squirrelfied maren sleeping on top of a bed of stolen clothes.,2020-06-07 20:13:15.803091313+00:00,0,13,False,0
6908,good morning squirrelly maren: waking up on a bed of stolen clothes.,2020-05-11 00:23:39.234491162+00:00,0,20,False,0
4604,bizarre fashion show - think jojo's or lady gaga (or leo pellegrino),2019-04-21 22:00:16.095302920+00:00,0,24,False,0
8868,"keidran tribe introduces explorers to cliff diving, much to their terror going over the edge",2020-11-22 23:57:36.912202643+00:00,0,24,False,0
12022,good morning cassidy,2021-11-15 02:19:22.778723592+00:00,0,27,False,0
7742,page 55 but modern au & non-rude radiologist tom,2020-08-03 02:37:13.738839731+00:00,0,11,False,0
8908,"snugly nibbly 2 ""wrong pile""",2020-11-23 02:02:25.533239750+00:00,0,14,False,0
6825,process of adrakist transformation from human to dragon. with percentage how much the person is a dragon.,2020-05-04 01:06:05.812567066+00:00,0,16,False,0
7835,"modern au, on the way to work maren passes by a construction zone and suffers the wolf whistles from the men... and literal wolves.",2020-08-10 01:03:56.921922377+00:00,0,11,False,0
1143,nibbly cosplaying american dragon jake long,2017-10-08 23:35:18.120786584+00:00,0,19,False,0
6881,cathleen and/or cornelius ref sheet,2020-05-10 22:47:10.357740442+00:00,0,17,False,0
11614,eric turned into a female fox keidran and has running from others that want to paint her. time for a little karma. ,2021-10-03 21:44:52.285205523+00:00,0,25,False,0
6371,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2020-03-16 04:06:01.909621918+00:00,0,8,False,0
8751,"older frisk and asriel from undertale, but suddenly asriel is a girl! ",2020-11-15 22:12:10.258862555+00:00,0,18,False,0
4658,east basitin,2019-05-05 19:50:41.060852200+00:00,0,5,False,0
6540,the girls dressed in star trek uniforms,2020-04-06 03:08:27.303778320+00:00,0,14,False,0
8718,keidran among us. templarmates argue over who is the impostor.,2020-10-26 00:21:51.451789436+00:00,0,19,False,0
1478,"a keiser family thanksgiving (western basitin style, how scandalous).",2017-11-27 05:20:16.391188458+00:00,0,0,False,0
11587,good morning adira. maybe an alt of mav jumping on the bed,2021-09-20 04:37:55.119177726+00:00,0,18,False,0
6584,"good morning nibbly, except she's a small squirrel on a regular bed.",2020-04-12 23:24:50.013734336+00:00,0,16,False,0
10092,"nope:  au where remus takes one look at awakened nibbly and angrily sulks off, muttering about how he doesn't get paid enough.",2021-04-05 03:28:28.134953503+00:00,0,24,False,0
974,claire from uberquest as a biker,2017-09-17 22:07:51.372271938+00:00,0,26,False,0
7194,"""grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it	""",2020-06-07 23:06:57.839425018+00:00,0,11,False,0
10198,maren and karen as ann and nancy of heart in the style of the little queen album.,2021-04-12 00:27:15.493609028+00:00,0,20,False,0
7705,explorers are terrified when native keidran introduce them to cliff diving.,2020-08-03 00:57:55.955278487+00:00,0,13,False,0
9919,the chimera meets red and he thinks she's a monster attacking,2021-03-21 21:11:21.363027135+00:00,0,18,False,0
12042,amelia and adira drinking ,2021-11-15 02:19:22.778723592+00:00,0,32,False,0
1713,adrakist eric,2018-01-14 23:57:11.336804041+00:00,0,24,False,0
9920,"the demons from slightly damned have come to take over the world of two-kinds, they have come to claim the most powerful being.",2021-03-21 21:11:21.363027135+00:00,0,19,False,0
9900,sequel to double date: the group have a nice dinner in spite of the awkwardness. ,2021-03-21 21:11:21.363027135+00:00,0,30,False,0
1482,what if twokinds was a futuristic sci-fi story instead of a high fantasy,2017-11-27 05:20:16.391188458+00:00,0,0,False,0
7453,modern au: ai r.o.s.e. as corporation headquarters building manager. hologram at the reception.,2020-07-05 22:51:21.383213788+00:00,0,20,False,0
6845,"karen drops nibbly down the back of maren's shirt, causing her to flip out from the squirrel crawling around under her clothes.",2020-05-10 21:14:35.571780651+00:00,0,12,False,0
4653,fox,2019-05-05 19:50:41.060852200+00:00,0,7,False,0
11578,"gender swap au  : grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",2021-09-20 04:37:55.119177726+00:00,0,23,False,0
11605,good morning cassidy,2021-10-03 21:44:52.285205523+00:00,0,28,False,0
7116,traditional snow leopard celebration. something makes me think they would be bouncing off the walls doing flips and stuff lol,2020-05-24 23:54:31.932292857+00:00,0,15,False,0
6508,baby nibbly,2020-04-06 01:02:45.308093729+00:00,0,19,False,0
4609,anything from no evil,2019-04-21 23:48:34.206895913+00:00,0,15,False,0
6351,twokinds as team fortress 2 characters!,2020-03-16 02:01:44.401845970+00:00,0,14,False,0
4652,cat,2019-05-05 19:50:41.060852200+00:00,0,5,False,0
8600,bartender adora,2020-10-19 00:57:55.061578820+00:00,0,16,False,0
8806,nibbly imitates a nutcracker soldier decoration - complete with suit - to demonstrate she is the better nutcracker ,2020-11-16 02:29:22.448401523+00:00,0,26,False,0
9332,everyone in the legacy estate are celebrating for the new year's eve.,2021-01-04 02:53:05.437801834+00:00,0,22,False,0
5742,keidran on the hunt,2019-12-16 00:59:10.473648021+00:00,0,14,False,0
5951,"a sketch of mcgruff the crime dog, and foux paw; the internet safety icons of our childhood.",2020-01-26 23:01:01.424370699+00:00,0,11,False,0
4956,eris is traveling to catch several critters to fulfill their frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-07-15 00:00:35.978672939+00:00,0,10,False,0
5726,the gang enjoying too much eggnog one night and waking up utterly hammered the next morning.,2019-12-15 23:47:25.334854254+00:00,0,16,False,0
6039,"the main cast dressed as disney princesses, all female.",2020-02-16 21:58:29.066856226+00:00,0,15,False,0
5838,geralt of rivia the witcher as a white wolf keidran,2020-01-05 23:59:00.916010053+00:00,0,17,False,0
5716,legosi and haru from beastars dancing,2019-12-15 22:07:16.855084550+00:00,0,11,False,0
10805,it'd be interesting to see what a desert basitin looks like.,2021-06-14 01:34:25.903494133+00:00,0,22,False,0
6005,"our northern explorer sinks chest deep in snow.  the snow leopards have a laugh, as their large paws prevent such things",2020-01-27 00:50:41.363033405+00:00,0,14,False,0
5841,basidian airforce bf-109 tropical pilot,2020-01-05 23:59:00.916010053+00:00,0,9,False,0
7654,some of the tk cast as members of a musical ensemble as lead by conductor nibbly.,2020-08-02 21:17:07.107729070+00:00,0,17,False,0
5674,old alabaster sharing his ultimate christmas revenge plan with his wife.   ,2019-12-09 02:50:20.837453300+00:00,0,7,False,0
11197,"modern au/behind the scenes: ask the cast. brutus, we know harvard was your backup, but what was your first choice for college/university education?",2021-07-18 22:49:52.923570191+00:00,0,22,False,0
11252,the assassin that killed saria grabbed the  keidran potion- not the killing potion,2021-07-19 03:11:31.331594613+00:00,0,27,False,0
10371,modern au scarlet working at a fast food place.,2021-05-16 23:50:43.445349639+00:00,0,16,False,0
5068,"a redraw of your previous fanart of vanilla, from plugged nickel. potentially in a modern cityscape, or fantasy village/forest.",2019-10-06 20:04:59.525838890+00:00,0,8,False,0
6790,femsythe messing with red's head by being flirty (au or gender shenanigans),2020-05-04 00:06:57.152187286+00:00,0,17,False,0
5062,merveille million from solatorobo,2019-10-06 20:04:59.525838890+00:00,0,7,False,0
3101,a fight between the main character & hornet from hollow knight,2018-09-09 21:26:08.315053700+00:00,0,23,False,0
5096,mrs nibbly steals some of magpie’s nick-knacks,2019-10-06 21:48:18.355421967+00:00,0,13,False,0
3538,shin megami tensei's jack frost,2018-11-25 23:43:17.363533431+00:00,0,16,False,0
10926,anthro luxray,2021-07-04 20:27:06.907783087+00:00,0,17,False,0
4994,our tk heroes wind up on the warm sands elsweyr and make first contact with the local khajiit.,2019-08-18 22:15:28.790691752+00:00,0,10,False,0
10420,it’s good to be king redraw,2021-05-17 02:04:17.245532144+00:00,0,16,False,0
8881,hide and seek with ms. nibbly! she is hiding somewhere in the picture,2020-11-22 23:57:36.912202643+00:00,0,26,False,0
5028,page 217 redux,2019-08-19 00:15:34.707355723+00:00,0,17,False,0
6798,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2020-05-04 00:06:57.152187286+00:00,0,12,False,0
8392,sythe dressed as a dragoon (drachen mail) from ffxiv with mrs. nibbly on his shoulder. ,2020-10-04 23:21:45.723275227+00:00,0,11,False,0
10807,good morning maned wolf,2021-06-20 21:15:24.791307600+00:00,0,17,False,0
10315,sequel to double date: the group have a nice dinner catching up to things in spite of the awkwardness,2021-04-19 03:00:35.785879893+00:00,0,25,False,0
8075,maren and karen in: “what do you have?” (m) “a knife!” (k) vine,2020-09-06 20:56:42.945912909+00:00,0,13,False,0
6467,nibbles with long flowing blond hair,2020-04-05 20:54:01.045013954+00:00,0,15,False,0
10362,maren and karen as ann and nancy of heart in the style of the little queen album.,2021-05-16 21:44:19.145160565+00:00,0,17,False,0
11312,good morning madelyn ,2021-09-06 01:03:22.428715979+00:00,0,25,False,0
6720,anthro nibbs selling acorns form a long coat,2020-04-20 01:34:22.720060450+00:00,0,17,False,0
4986,twokinds professional sports.,2019-08-18 20:21:03.313929711+00:00,0,18,False,0
3725,"the cast put on a nativity scene, optimally with the dragons as angels or wise men.",2018-12-23 21:06:24.405705141+00:00,0,32,False,0
4980,the northern explorer we see every so often looks like hange zoe from attack on titan. crossover!,2019-08-18 20:21:03.313929711+00:00,0,12,False,0
10293,ms. nibbly hiding in wait waiting for her next target to pass by her tree so she can steal their clothes,2021-04-19 02:04:53.376246379+00:00,0,15,False,0
8605,followup to the old d&d sketch happening roughly during the current crisis at the mansion.,2020-10-19 00:57:55.061578820+00:00,0,23,False,0
10915,scarlett complaining that if she had a penny for every time she lost a bet to wear the collar she'd have two pennies.,2021-06-21 03:57:26.646072361+00:00,0,14,False,0
9690,nibby build a snowman,2021-02-14 22:13:07.503697920+00:00,0,20,False,0
10343,"the king's clothes follow-up: jade joins in on the fun. a royal guard checks in, royal confusion ensues.",2021-05-16 21:44:19.145160565+00:00,0,27,False,0
4900,tk characters as the cast of noir,2019-07-14 20:47:02.300609948+00:00,0,9,False,0
5815,"rhea, buwaro, and kieri from “slightly damned” posing for the camera/portrait.",2020-01-05 23:11:47.662419466+00:00,0,11,False,0
6278,sports car. sythe as race winner. nibbly and maren as race girls,2020-03-09 01:02:15.533083341+00:00,0,7,False,0
5631,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2019-12-08 23:41:23.904805755+00:00,0,12,False,0
6209,merveille million from solatorobo,2020-02-24 02:36:52.540272079+00:00,0,6,False,0
5670,legosi and haru dancing from beastars,2019-12-09 01:42:37.827035334+00:00,0,8,False,0
10793,anthro nibbly snuggling a squirrel version of sythe on a giant stuffed acorn cushion/pillow.,2021-06-14 01:34:25.903494133+00:00,0,21,False,0
9139,the twokinds crew checking out cyberpunk2077 and having a ball with the glitches of early release,2020-12-14 04:34:08.052336153+00:00,0,23,False,0
10755,alternate universe where madelyn was born a western basitin,2021-06-14 01:07:59.270669916+00:00,0,24,False,0
2575,the cast as the wizard of oz,2018-05-20 23:58:00.342770164+00:00,0,25,False,0
9129,eric wakes up one day with a dream. a harem of keidran girls. (reference to helltaker),2020-12-14 04:34:08.052336153+00:00,0,16,False,0
